reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote
A22YQ9RD5I81SV,B007WTAJTO,Chris Wisnoski,"[0, 0]",it is amazing how much storage they can fit into such a small form factorremember 1.5 mb floppy disks ?heck this thing is soooo small you might lose itits like pinky nail size smalland holds 64 GB ! awesome,5,amazingly small storage,1374796800,26-07-2013,500,0,0
A29LXA1RGRM198,B007WTAJTO,Chuck,"[1, 3]","NOT GOOD REPEATEDLY SELF EJECTS FROM NEW GALAXY S4  RETURNED FOR EXCHANGE OR REFUND....BOUGHT TWO ONE WORKS WELL BUT ONE DOESN'T I GUESS IS DEFECTIVE....I HAVE TWO GAL S4,..IS WHY I BOUGHT 2...",1,NOT GOOD REPEATEDLY SELF EJECTS FROM NEW GALAXY S4,1378944000,09-12-2013,364,1,3
A474D2QJE9EC5,B007WTAJTO,Chuck H.,"[0, 0]",SanDisk is a great brand and it has failed. I have purchased several of these so I think it was just bad luck. I am sure Amazon will replace it.,5,failed after 2 months,1384560000,16-11-2013,387,0,0
A129JA5N3CROTY,B007WTAJTO,Chuckjlds,"[0, 0]",San disk has always been a good brand for me.  It worked very well for my samsung galaxy phones and tablets.,5,Good Brand,1389052800,01-07-2014,160,0,0
A3D5OJA3XIQS18,B007WTAJTO,Chuck LePard,"[0, 0]","I used this to replace the existing Transcend MicroSDHC card in my phone. I find that only a few pieces of my equipment can access it - apparently some older firmware devices do not recognize 64 GB SD. One trick I found - I was able to format this in my tablet, then move it into my phone. Initially, my phone reported it as a corrupt SD. Other than that, I have had no issues with it - it is reliable and stable, but not lightning fast. It took me over two hours to copy my photos and music onto it.",4,"Reliable and stable, but not lightning fast",1389571200,13-01-2014,329,0,0
A1SELTWFSOHSJV,B007WTAJTO,"Chuck ""sj00884""","[0, 0]","Big fan of SanDisk and even more so as the price of flash decreases. Can't compare to other brands as never has a reason to switch, Minor price variations do not compel to do so and performance/quality has never been in issue in many years of suing brand.",5,Sandisk is Ultra,1388534400,01-01-2014,341,0,0
AABTGAMSDR0LC,B007WTAJTO,C in Burlingame,"[0, 0]",Seems to work just fine. I have loaded it up about 1/3 full and deleted the files and nothing unexpected has happened.,5,Works as it should,1364083200,24-03-2013,624,0,0
A3NHUQ33CFH3VM,B007WTAJTO,Citizen John,"[1, 1]","I have a dashcam.  It didn't come with a memory card so I got this.This card has been working well in a fairly demanding capacity.  That's because like the way most drivers use dashcams, I've got mine set to 10 minute loops.  That means new data is being written over and over again on this card.  So far the card hasn't quit on me and I'm pleased.",5,Has been working well for me in dashcam,1390176000,20-01-2014,322,1,1
A3TMJBRE5YUHYM,B007WTAJTO,C. Javiel,"[0, 0]",the phone that memory resides plays video and media fast.  Sandisk always makes excellent products and for memory it is leader.,5,very fast memory,1402963200,17-06-2014,174,0,0
A1DX578XX2FRD8,B007WTAJTO,CJBurroughs,"[0, 0]",I would recommend this memory card to anyone. It works well with my tablet. I have no problems with it.,4,Good Memory Card,1395446400,22-03-2014,261,0,0
A2084M827NGORP,B007WTAJTO,"CJ ""Cindy""","[0, 0]","Works like it's suppose to, quick and efficient, stable and reasonably priced. So far so good, put it in the camera and go.",5,Does what it's suppose to,1360281600,02-08-2013,493,0,0
A2R8H2MAC53C0N,B007WTAJTO,"C. J. Clavadetscher ""quickshot carl""","[0, 0]","If you carry two of these, one in your camera and one in the camera case pocket (don't lose it), you will never run out of memory. Enough capacity at ~4MB/image to shoot and shoot and shoot.  Download at the end of the day if you want, but you have thousands of pictures on one of these. Couple with batteries (see WASABI review) and you can just never stop shooting.",5,A virtual lifetime of photos,1387843200,24-12-2013,349,0,0
A35F4YE7EZCHLM,B007WTAJTO,"Claire H ""Gadget Girl""","[0, 0]","This is very good memory for GoPro. Went with 32GB because my brother, who has two GoPro cameras, said he never filled up his 32 so why go for 64? Anyway, this is versatile enough to go in phone or camera, I ordered two more.",5,Versitile...I can use in GoPro and Phone,1366329600,19-04-2013,598,0,0
A2XWZHQ52BND8R,B007WTAJTO,Clarence Douglas,"[0, 0]",I am giving this item a five star rating because it works well and can be used in a micro or standard format.,5,ScanDisk 32 GB Memory card Adapter,1377820800,30-08-2013,465,0,0
A1SJG50X9IY2FX,B007WTAJTO,Clarixa Quinones Negron,"[0, 0]","Just what I am expecting for this brand, I installed it in my tablet the moment it arrives and it works perfectly.",5,Perfect,1381968000,17-10-2013,417,0,0
AAAUPKP8O7YFU,B007WTAJTO,"Classical Lawyer ""Music Lover""","[0, 0]","I was given this card in October to add to my new Samsung Galaxy S3. I was thrilled I copied a ton of music onto the card and used my phone as my mobile Ipod substitute, leaving my Ipod Classic on my desktop in its speaker system cradle.Everything worked fine until a couple of weeks ago. I started getting messages that seemed to say that I had removed and inserted the memory card. Of course, I hadn't touched it. Then a few days ago the phone told me that the card contained unsupported files and that I needed to reformat it. Well, I tried reformatting. After that, nothing. Nothing at all. I pulled the memory card, reset the phone. Reinserted the card. Nothing. I tried the card in the adapter on 3 computers. It wasn't even visible.I called Sandisk tech support. It didn't take terribly long to convince them that I had a problem. But they quickly offered me two 16 gb cards as a replacement. I literally laughed at them. I got the disturbing sense that this is something that they are required to try. If so, that's a lousy business practice. After bouncing me around a few time, they agreed to send me an RMA and a shipping label. I duly sent the card off a couple of days ago. To be frank, I have no idea at all when I might receive a replacement.If I weren't already in the grips of Sandisk, I would buy another card. The fact that 10% of the comments here are negative is an indication of a real quality control problem. A 10% fail rate is simply unacceptable for a product such as this.Update: Well, I do have to give Sandisk credit for customer support. I returned the card using the supplied UPS label on a Tuesday and I received a replacement by UPS on the following Monday. That's very good service. It does, however, increase my suspicion about the offer of two 16 gb because the 32 gb cards were ""out of stock."" If they were out of stock, they sure got ""in stock"" in a big hurry. In any event, I've upped my rating to two stars.",2,Fine until it failed.,1359590400,31-01-2013,676,0,0
A3HVE6LPOWQAT9,B007WTAJTO,Claude Ricks,"[0, 0]","I bought this for my grandson to work with his new tablet.  He's very happy with it, so much so that I'm sure that he prefers tablets to laptops.  It gives him all the function that he needs.  This Memory Card ensures that he can keep his data and move it to the next tablet, whenever its needed.",5,SanDisk MicroSDHC Memory Card,1383436800,11-03-2013,637,0,0
A2SUOPBCED1VJA,B007WTAJTO,Claudia Barclay,"[0, 0]","I got this for both my phone and camera. Can't decide what to use it in first, LOL depends on what I feel like carrying with me...",5,LOVE THIS,1387756800,23-12-2013,350,0,0
A32AAKQQYN7O6K,B007WTAJTO,Claudio Serrano,"[0, 0]","I was afraid to buy it for so many comments saying it doesn&#8217;t work with hero3 at high resolutions video, but it was not my case.",5,It work with Hero3,1380931200,10-05-2013,577,0,0
A34ET2WSQAFDG1,B007WTAJTO,"Clay Sloan ""Chocolater""","[0, 0]",I mean it's a 64gb memory card. The price was right (caught a sale) and its a big ole memory card. I like SanDisk and haven't had any trouble!,5,"Big memory card, good price",1384992000,21-11-2013,382,0,0
AIG4TL6X5SN1G,B007WTAJTO,Cleavo761,"[0, 0]",Love it. It works great and is fairly cheap compared to other 64gb SD cards without sacrificing quality. SanDisk has always made great products.,5,Awesome SD card.,1393200000,24-02-2014,287,0,0
A1SPCB15DFPUEO,B007WTAJTO,Clem,"[0, 0]",Gave my galaxy S4 plenty of memory and at a good price. I had a problem with my first one but Amazon sent me a replacement next day which worked perfectly.  I would recommend this to anybody.,5,Works great,1387411200,19-12-2013,354,0,0
A38MOTZKIVJYPT,B007WTAJTO,Cleo,"[0, 0]",Bought a digital recorder with a memory card slot.  This card worked perfectly.  No problems and my files have a newhome.  Definitely worth the price and met expectations for data storage.,5,Great Buy - No Lost Data,1383264000,11-01-2013,696,0,0
A2U27A197AH87W,B007WTAJTO,Cliff Lohner,"[1, 1]","Not much to say, its a memory card but it works great in my Go Pro Hero 3 Silver Edition.  Using 960x60, this card gave me 8.5 hrs of video recording time.  Definitely a good buy",5,Good card,1395619200,24-03-2014,259,1,1
A9YYXQEQ59YQ,B007WTAJTO,"Clifton Stuckey ""silver screen votary""","[0, 0]","32 gig MicroSD card that costs less than a dollar per gig and is Class 10! And even more importantly, it tests at class 10 and operates at class 10, which is saying a lot compared to a lot of other &#34;Class 10&#34; cards.",5,This thing is fast,1362960000,03-11-2013,400,0,0
A2A6OWUKWLZA4H,B007WTAJTO,Clinton J. Kelley,"[0, 0]",I'm a nerd and a hoarder. I waited a year for more memory than 64gb. I wanted to carry my extensive digital comic collection on my tablet. No longer waiting. Happy nerd.,5,"It is, what it is, as they say.",1398384000,25-04-2014,227,0,0
A2XQRFICOZW7QN,B007WTAJTO,C-LoS,"[0, 0]",Great price! works flawless with my note 3. I love it!!! So glad I purchased this memory card. A must have to expand your memory on your phone.,5,Works great with Note 3,1386806400,12-12-2013,361,0,0
A3BWV6ZIIH270,B007WTAJTO,cloudyr00m,"[0, 0]","Called GoPro - they recommended this specific card.  They said the 64GB cards have been causing problems.  You can run your GoPro Hero3 with 2x Batteries attached to it, and you still won't fill up this card (even on HD Video).I went on a 2 week surf voyage across Hawaii and 2 of these badboys documented my whole trip!",5,GoPro Hero3 Black - Perfect.,1370304000,06-04-2013,611,0,0
A3SS042FJQJN39,B007WTAJTO,Clutch,"[0, 0]","Gets the job done for my GoPro so that's good. I just never liked how small the actual card is due to its nature of it might just get lost...then that's game over. The price was amazing, so I got two for the price of half of one.",3,Need memory?,1389312000,01-10-2014,68,0,0
A33LJOB2M50S2M,B007WTAJTO,C. Lyles,"[0, 0]","This cards holds everything I can think to out on it. I have barely filled it up. It works fast, there is no lag when accessing it. The card let's you take HD video straight onto it.",5,Big memory card (storage not size!),1367366400,05-01-2013,702,0,0
A214PATZBRO7SB,B007WTAJTO,C. M. Evans,"[0, 0]","I was able to plug it in, use the format utility and it worked just fine (this is on the galaxy s3).  Now every ounce of my ripped CD's are on my phone with 32gb  to spare.  Not much else to say.",5,works fine on my galaxy s3,1393459200,27-02-2014,284,0,0
A1XEQB9MFA1ESD,B007WTAJTO,C. Mitchell,"[0, 0]",I own both 64 and 32GB cards for use in my phone as well as GoPRO cameras. They have been reliable and worked well right out of the box with no problems. No complaints at all.,5,"Fast, Reliable (so far)",1362614400,03-07-2013,523,0,0
A1GDY4MP5QVXPD,B007WTAJTO,cmoisuperlea,"[4, 4]","I own a couple of these and I've tested them on several devices.  I use these cards mainly for my mobile devices.  The 64 gb has performed well on my galaxy note 2 and galaxy note 3.  I've tested the transfer rates and they are within the prescribed range.  These are not the fastest class 10 cards, but they are sufficient for storing pictures, movies, and songs. I'm able to play songs and movies off of the card without any delay at all.",5,Works as described.,1388361600,30-12-2013,343,4,4
A1IUXWSIQJYA3Q,B007WTAJTO,C. Nelson,"[0, 0]","I had purchased a cheaper cellphone, and the great price on this item made it the perfect accessory/alternative to buying a much more expensive phone.Class 10 speed means that I don't have to worry about any lag in accessing my files.  I have had no issues what so ever with having to format the card.  It worked perfectly with my phone (Samsung Axiom) right out of the box.",5,Works perfectly with my cell phone.,1360713600,13-02-2013,663,0,0
A22M5EMIPD2NRB,B007WTAJTO,coconutman,"[0, 0]","I use this with my Samsung Galaxy Tab 3 10.1, and it has worked seamlessly. I use it to store movies to watch while travelling, and haven't had an issue yet. The transfer speed is great and Playing movies from the card has not been a problem.",5,Expanded Tablet Memory,1398384000,25-04-2014,227,0,0
AL7EX3FKNTFPK,B007WTAJTO,Code X,"[0, 0]",Installed it to my Galaxy S4. Works great!I want more.. waiting for price to go down.. and I wish 128GB comes out soon so I can buy it,5,FAST!,1372723200,07-02-2013,669,0,0
A1WKDR87HKTL93,B007WTAJTO,Cody,"[0, 0]",Purchased this along with the Nifty Minidrive for use as my Time Machine backup my Macbook Air 13&#34;. Perfect expansion!,5,Exactly what I was looking for...,1404432000,07-04-2014,245,0,0
A12GKGLR2L4MZY,B007WTAJTO,Cody,"[1, 1]","This card is pretty cheap for how tiny (physically) and large (digitally) it is - at least in mid 2014. I got it to extend the storage capacity of my Surface Pro 3, and it has done just that. I can store files on it so that I don't have to take up precious space that can be dedicated towards programs since the Surface Pro 3 has a full Windows 8 on it. It also doubles as a storage device for my GoPro Hero 3 Black, but I have a faster card for it to prevent the freezing issue. The size of this micro SD card just does a great job in storing data like videos, photos, and music. It fits in most devices that are moving to Micro SDXC, such as phones, tablets, and my beloved Surface Pro 3. I highly recommend this card if you just need to extend the storage of your device. Reconsider a faster card if you want to record video straight to it, like with a GoPro.",5,"Cheap card to extend the storage for many devices (phones, tablets, Surface Pro 3, GoPro, etc.)",1402704000,14-06-2014,177,1,1
A1NLO5242EJ0J2,B007WTAJTO,"Coffee_a_buck_80 ""AuCafe""","[0, 0]","I bought this to be able to load more music into my Verizon LG Android phone. I spent hours adding music to the card. Then, I put it into my Android phone. The phone did not read anything on the memory card. The other memory cards, 8GB and 32GB worked fine, so it must be a flaw in this memory card. Also, this memory card got stuck in my Android phone's slot. I had to use a utility knife with a very, very thin blade to pull out this card.",1,Did not work in my Android phone,1387497600,20-12-2013,353,0,0
A3LCRHFTUB2AGS,B007WTAJTO,Colby D. Renfro,"[0, 0]",There are things that I would like to say about the sand disk ultra.It is the best dang SD card I've ever used.  All rights so let's be honest I just put this in my phone so that I would have extra storage for photos and videosHowever it is really good because it just sits in my phone and I don't have to do anything about it.Seriously I can access everything by Just connecting my phone to USB so it is essentially like the phone has another hard drive.,4,Best one,1390176000,20-01-2014,322,0,0
A2IYW1CVW0KVS7,B007WTAJTO,Colin D. Ireland,"[0, 0]","I love this memory card!! I upgraded the memory on my phone from a 2gb stock card to this and, not only are the transfer rates from card to phone and back WAY faster, but the capacity is great!! I've now replaced my iPod with this because I can have all of my music on my phone as well as any games and I don't have to use iTunes to interface, just drag and drop. Oh, and it's waterproof. Like my phone. Just saying.",5,Casio G-Zone Commando,1363392000,16-03-2013,632,0,0
ACM3EZ5EBAQHN,B007WTAJTO,Colin,"[0, 0]","This brand has proven to be reliable and easy to work with. It is versatile for use in my Android devices as well as cameras. Nothing is permanent and I try to have a back up of my files, but it has served me well for a couple of years.",5,Very pleased,1392336000,14-02-2014,297,0,0
A6H2C3IPC0J9Q,B007WTAJTO,Colin Reynolds,"[0, 0]",Ordered this one because my 2GB finally wasn't enough storage and I thought I could use the extra GB for future use. SD card is legit and does very well! Definitely recommended.,5,Great memory card!,1381276800,10-09-2013,454,0,0
A3MULQX51L9VBO,B007WTAJTO,College_guy_06,"[0, 0]","Good quality product for the price, I bought it for my go pro and I haven't had any issues yet.",4,Typical,1395187200,19-03-2014,264,0,0
A26WERB3EL2JD3,B007WTAJTO,Collin,"[0, 0]","I couldn't find this cheaper anywhere else, for the price you simply can't get anything better. Write VERY fast, and has plenty of storage. Using this in my BlackBerry Q-10.Very recommended!",5,Works great.,1380240000,27-09-2013,437,0,0
A37V4CN1PNBG3Z,B007WTAJTO,Colorado Richard,"[0, 0]",The 32 gig San Disk memory card went into a tablet given as a Christmas gift.No problems and fast performance.I loaded all the music and some video that was stored in a laptop.I still have 12 gigs left.Very happy with the memory unit.,5,Product was new & Packaged well,1356739200,29-12-2012,709,0,0
A2CNXHY0N7C899,B007WTAJTO,color me satisfied,"[0, 0]",Tried this with its adapter on DSLR Camera and got some errors at times while trying to save data to card.  It is ok for other uses like computer external data.,2,Good Card ........ bad application.,1366416000,20-04-2013,597,0,0
ANU2BFZ9STYXU,B007WTAJTO,colton cooper,"[0, 0]","I bought this for my Android device and it works great!It even comes with a converter so if I'd like to use it for images or movies I could!I'd highly recommend this product to anyone needing memory for their Phone, Android Player, Camera or anything that uses SD and /or Micro SD!",4,Works great for my Android device!,1388707200,01-03-2014,282,0,0
A1GA16PTKN0M8D,B007WTAJTO,comedy makes me smile,"[0, 0]",Moved my music library for phone/car use.Easy to set up and reliable.The drivers didn't like my older laptop so I had to work around it - any teen can tell you how to do so with only a slight roll of the eyes.,5,Samsung III,1392681600,18-02-2014,293,0,0
ATOYDAVYCK23O,B007WTAJTO,ComfyShoeMaven,"[0, 0]","I'm not a techie, so I can't do all those great experiments to determine whether or not the transfer speed is as advertised. All I know is, the card works just fine in my Galaxy S3. So far, it has worked great, and seems to be pretty speedy.I have San Disk cards in quite a few of my tech toys, and they've always performed well. I am confident that this one will do the same.",5,Works Just Fine,1378166400,09-03-2013,639,0,0
A1AAEAW05V9OXP,B007WTAJTO,Comms,"[0, 0]","heard wonky reports on using a 64gig card in the S3, i have no experience or background in knowing that personally, so i did the safe thing and went with the 32 gig. I would like to get up to 64 but 5 star rating for this product.",5,Using in my S3,1376870400,19-08-2013,476,0,0
A1E0PC3BK0JF4Z,B007WTAJTO,"CompletelyComputers ""Completely Computers""","[0, 0]","Got this to plug into a 1/2 adapter for the Raspberry Pi. I had to play with the Pi case a bit, but it all fits nicely without the full size sd card sticking out.",5,SanDisk has been good to me,1395705600,25-03-2014,258,0,0
A1SU6TUB2AWZ17,B007WTAJTO,"computer geek ""computer geek""","[0, 0]",I bought this memory for my Samsung Tab 2 8.0. So far it works quite well. I wish my Samsung would recognize the 64 GB.,5,So far no problem,1388793600,01-04-2014,251,0,0
AUCISQA1YXX86,B007WTAJTO,Confederate,"[0, 0]","There's a lot of counterfeits on these, and I apparently picked up a bum card from MemoryWhiz. My device shows me there's a 32gb of space there; it just is impossible to gain access to it. Rather, the /sdcard folder is found on my device's internal memory (the memory that came with the device). I even downloaded some apps that were supposed to read and write from my SDCard, but they work even when I unmount the card and remove it. So check out these cards thoroughly when you buy them and make sure they're what they say they are. Naturally, SanDisk isn't going to stand by a counterfeit.",1,Didn't Work w/My Android Tablet,1393632000,03-01-2014,339,0,0
A1YQ3SAWVZJDWY,B007WTAJTO,Connie,"[0, 0]","SOOOO pleased with this little dude.  I actually bought 2 of these - a 32GB and a 16GB for 2 MEEPS that are Christmas gifts, which, BTW, is about the coolest little tablet for little kids as it does it all - books, movies, games, internet, etc - all parentally controlled via cloud!!!  The MEEP has adaquate memory to a degree like all other handheld devices, however, if you want to store a lot games/movies/books on the MEEP you need an extra memory card and this is THE card to buy.  This 32GB was bought to go into a MEEP for the 4 year old and I don't know if she needed a Class 10, but for the low price of this SanDisk, why not?  I highly recommend this little card and the MEEP it went in - both are absolutely worth every penny.",5,SanDisk 32GB Class 10 MicroSD Card,1356307200,24-12-2012,714,0,0
A60NE2SWOWYKQ,B007WTAJTO,Connie Smither,"[0, 0]",Bought it for my Galaxy S5. Dumped 32g of music on it and so far so good. It's nice to have plenty of storage.,5,Does what it's suppose to do,1400284800,17-05-2014,205,0,0
A3UXPRFNG8GMR8,B007WTAJTO,"ConstantLearning ""noahsmom""","[0, 0]","Works great in the Samsung Galaxy S3 phone. I purchased one for my phone and one for my son's phone and they both work great! We've had no problems with either card. My son loves that he was able to put his whole music library, several translator apps and bible versions, along with several movies on his phone to take with him on a mission trip to Peru and still had room to store thousands of photos he took while there. Being able to use a card like this is one of the main reasons I switched from an iPhone to an S3. Love it!",5,Works perfectly for us in the Samsung Galaxy S3.,1383609600,11-05-2013,576,0,0
A101EYIX62T3N0,B007WTAJTO,Consumer,"[0, 0]",This does exactly what you would expect from a 32GB MicroSD memory card. Plenty of storage and fast access times make this a solid purchase.,5,Good fast storage,1378771200,09-10-2013,425,0,0
A2FY5MB92979TG,B007WTAJTO,Con Sumer,"[3, 5]","Formatted card with SDFormatter 3.1PC used to test this card Sony vaio C2D sz645 + vaio memory card adapter VGP-MCA20A.h2testw 1.4 test results:Test finished without errors.Writing speed: 6.94 MByte/sReading speed: 12.5 MByte/sH2testw v1.4Android phone Samsung Exhibit 2SDTools test result:9.3MB/s write21.3MB/s readAlso tested write speed with an older model Sandisk usb 2.0 sd card reader and cheap generic unbranded reader, get about same results. I don't have any devices that can handle UHS-1 ""ultra"" speed of this card. Seems like a class 6 card or none of my gadgets can handle 10MB/s write speed or it's a class 6 card sold as class 10.",3,16GB C10 UHS-1,1344556800,08-10-2012,791,3,5
ALGDCIFQZYMH9,B007WTAJTO,Cookbook Collector,"[0, 0]",Got this to use with the GoPro Hero 3 motion camera - fits and works just fine.  Big enough to film several flights and not run out of space.,5,Works just as we needed!,1361145600,18-02-2013,658,0,0
A2C4N3KROL6WA2,B007WTAJTO,CoquiLostInNY,"[0, 0]",I purchased this to expand the storage space of my Samsung Galaxy S3 and I love it!  It's fast and offers lots of storage space.  I use it to store several full length HD movies on my phone which I view when travelling.  In addition I have tons of music on it too.,5,Lots of Speed and Fast,1389312000,01-10-2014,68,0,0
A3IW5VKCRVC3DU,B007WTAJTO,CoreyCoop,"[0, 1]","I was working with a three of these cards using the included adapter, and thought they were slower than they should be.  I just bought a full size Sandisk Ultra 16GB class 10 (all the same specs except size theoretically) for a different project, and it writes over twice as fast on the same computer! The write speed on this card is between 7 and 10 MB/s, the read seems to be 35MB/s, compared to the full size card with write speed of 22 to 25MB/s and a read speed of 42MB/s (this is from an imaging program, not a benchmark program, so it's not checking different sizes of transfer and the like).  Compare that with a Transcend 4 GB Class 4 card, the write speed is nearly identical (7 to 9MB/s), while the read speed on the class four is 12 to 13MB/s, significantly slower, as expected.The read speed is good, but the write speed is abysmal!  If it says ""Class 10"", it should be somewhat close to the Class 10 spec.I'm returning them.",2,"Slower than Sandisk full size SDHC card, all the same specs",1378771200,09-10-2013,425,0,1
A1GAIHT1WQBL8R,B007WTAJTO,Courtney,"[0, 0]","Works great, another awesome Amazon purchase! I use it in my Samsung Galaxy S 3.",5,Perfect,1405209600,13-07-2014,148,0,0
A3M3ZKRTPD0UYS,B007WTAJTO,Cowala,"[0, 0]","I've never had an issue with sandisk memory cards, and likewise.  Great price for what you're getting, memory is getting cheaper, and speed isn't a huge issue for me for smartphone use, so this was ideal.  Can never go wrong with sandisk.",5,never had an issue with sandisk,1400716800,22-05-2014,200,0,0
A5G3GY4XV6E7A,B007WTAJTO,"Cowboybob ""CB""","[1, 1]","This card has worked flawlessly so far. I use it in my Garmin Montana 600 and it allows me to load all my USGS 1:24,000 quads (US - SW, W, S Central, N Central and inland lakes) I was at first concerned that the 600 would not take 32 gb micro SD but no problem.",5,micro SD card for Garmin Montana,1379635200,20-09-2013,444,1,1
A3KEI0359C7R6Y,B007WTAJTO,cowboycctx,"[0, 0]",It was good until I lost it in the house.  I think they should put a big ass light on it so I won't loose it.,5,Dang!!!,1383868800,11-08-2013,484,0,0
A2Z2OHRAI2S4KY,B007WTAJTO,cpbartlett,"[0, 0]","This is a fast card that I trust more than the off-brands not to die. Sandisk has also lowered their prices to be more in line with the competition. All in all, this is a great card at a good price.",5,great,1379462400,18-09-2013,446,0,0
A1WJPFDSLI6ETQ,B007WTAJTO,C.P.B.,"[0, 0]","I've now bought 5 of these cards I like them so well.  I take a lot of pictures in RAW, often times filling one of the 64GB cards up in a day or less.  They are fast and very handy due to the small size.",5,Excellent!,1386892800,13-12-2013,360,0,0
A1RA43M6SZXVLA,B007WTAJTO,"C. Perez ""HAVE BASSWILLTVL""","[0, 0]","This was a good deal for my wife's new Samsung galaxy III,..fit right in(I did remove the battery first,..and so far have had no issues with the chip.....does what it's supposed to.",5,Good deal,1367193600,29-04-2013,588,0,0
A2HDJ8C53PNI1V,B007WTAJTO,C. Price,"[0, 0]","I use this memory card in a Lenovo ThinkPad Twist. It uses a PCIe Realtek memory card reader, which I fine tuned by bypassing Lenovo's drivers and use the latest reference ones from Realtek directly.In short, I care about bottlenecks that things like a USB card reader adds.I run apps and thousands of files from this card, streaming atop Bitlocker To Go in Windows 8. Already I've poured multiples of the 32 GB capacity in reads and writes to this fingernail-sized drive, and it has kept going.An unbelievable deal, as I'm normally pretty cheap on these things... but I'm glad I was able to get the best for cheap... for once.",5,Really fast.,1355788800,18-12-2012,720,0,0
A9DKSIPSB37PJ,B007WTAJTO,CPTJOHNC,"[0, 0]","This card has performed flawlessly so far. No read or write errors, or speed problems. Not much more to say, but I had to fill up the Amazon word count.",5,A fully functional memory card,1399507200,05-08-2014,125,0,0
AVFUB5M7F7C50,B007WTAJTO,Cracgor,"[0, 0]","This has really just been used to store some extra files and pass between computers. It came with the converter to change it to a standard SD card. No issues with either. It always amazes me how so much data can be stored in such a small space. Anyway, it will get more use in the next month. I'm planning on upgrading phones and will knock it down a star if it seems to slow to record video to. So if you just see 5 stars, it means I am lazy and the disk is still good.",5,Haven't used it a whole ton,1389484800,01-12-2014,7,0,0
A2L1R12CDP1K5T,B007WTAJTO,"craftman ""Tom""","[0, 0]",This item arrive on time.  Upon receiving it I put it in an electronic device and it stores stuff you need to store.  Nice colors too.,5,SD memory card,1351900800,11-03-2012,1002,0,0
AGG5FU6K2UESG,B007WTAJTO,Craig A,"[0, 0]","I purchased this to put into my Samsung Galaxy Blaze, mainly to store music.  I previously owned an Adata 32GB card which died after a couple weeks.The most annoying thing about large storage is copying files to it, especially when the card is slow.  A class 4 would take well over 2 hours to fill up, while this one takes just a bit over 45 minutes.Using the Antutu benchmark suite, this card clocked in at 11.1MB/s write and 21.7MB/s read.I didn't have to format it or anything, just popped it out of the packaging and threw it right into the sd slot of my phone.",5,Fast Class 10 Card For Your Phone,1371686400,20-06-2013,536,0,0
A27SQV2YCOM2N7,B007WTAJTO,CRAIG C BAILEY,"[0, 0]",The microsd is faster that most and is very reliable. I can now hold all my music on my phone. The warranty is also decent on this card. I would recommend it to anyone especially at this great price.,5,Great microSD Card,1351296000,27-10-2012,772,0,0
A9P1V5LOUYXPR,B007WTAJTO,Craig Dorsey,"[0, 0]",Pros:Maximum external storage for my SGS3.Plenty of space on my phone now to store music and pictures.Fast data transfer.Cons:none.Other:Shipped super fast (think i actually got it next day) packaged well.,5,Works great,1371686400,20-06-2013,536,0,0
A1188LXSJLEP1C,B007WTAJTO,craigery,"[0, 0]",I've never had a problem with SanDisk products.  Just make sure your camera or device can actually use 32GB -- some are limited to 16GB.,5,Can't go wrong with SanDisk --,1370217600,06-03-2013,642,0,0
A1RQ62VCXIAZTE,B007WTAJTO,Craig from Socal,"[0, 0]",I was using a basic memory card in my Samsung Note 3 and when I took a picture it took forever for the phone to put it in the memory card and get ready for a new picture. Once I installed this Sandisk the transfer was almost non-existent. What a difference. Worth the few extra bucks.,5,FAST!,1388707200,01-03-2014,282,0,0
A1K8LVZDD8QDG9,B007WTAJTO,Craig,"[0, 0]","Git this for my daughters samsung Galaxy S3. It has been working great in her phone, fast with no problems",5,Great card,1388275200,29-12-2013,344,0,0
A122BDGZBA698K,B007WTAJTO,Craig,"[0, 0]","I haven't done much to speed test this device, but it does everything I ask it to and the price was right.",5,Works great in my Galaxy S3,1368057600,05-09-2013,459,0,0
ATJYTSVEEAQWC,B007WTAJTO,Craig,"[0, 0]","I would not recommend this card if your looking for REAL class 10 write speeds. The most I could get is 9mb/s from this card but for the most part it was about 7-8mb/s. I even did a slow format to exfat in windows 7 with no improvements. I copied over music, pics and movies to test it out ranging from a couple of mb to over a gb. The read speeds were pretty good at around 21mb/s though. I popped in a 32gb class 10 transcend SD card and it consistently got 16-18mb/s write speeds and 24mb/s read speeds. So in conclusion I think this card is not really a class 10. Too bad I read all the negative 1 star reviews after the fact but I will be sending this one back.",1,"Write/Read speeds not up to par, 32gb Ultra Micro SD Card SDSDQU-AFFP-A",1374796800,26-07-2013,500,0,0
